Group,Subgroup,Time_Period,Value,Risk
By State,Idaho,2021-06-09,21.3,Mild
By State,Illinois,2021-06-09,22.3,Mild
By State,Indiana,2021-06-09,20.5,Mild
By State,Iowa,2021-06-09,22.9,Mild
By State,Kansas,2021-06-09,19.7,Mild
By State,Kentucky,2021-06-09,22.0,Mild
By State,Louisiana,2021-06-09,23.8,Mild
By State,Maine,2021-06-09,20.1,Mild
By State,Maryland,2021-06-09,22.6,Mild
By State,Massachusetts,2021-06-09,16.5,Mild
By State,Michigan,2021-06-09,18.2,Mild
By State,Minnesota,2021-06-09,15.8,Mild
By State,Mississippi,2021-06-09,31.5,Moderate
By State,Missouri,2021-06-09,20.9,Mild
By State,Montana,2021-06-09,16.2,Mild
By State,Nebraska,2021-06-09,18.6,Mild
By State,Nevada,2021-06-09,25.2,Mild
By State,New Hampshire,2021-06-09,13.2,Mild
By State,New Jersey,2021-06-09,20.3,Mild
By State,New Mexico,2021-06-09,27.5,Mild
By State,New York,2021-06-09,20.0,Mild
By State,North Carolina,2021-06-09,18.7,Mild
By State,North Dakota,2021-06-09,19.3,Mild
By State,Ohio,2021-06-09,20.6,Mild
By State,Oklahoma,2021-06-09,27.3,Mild
By State,Oregon,2021-06-09,20.8,Mild
By State,Pennsylvania,2021-06-09,19.7,Mild
By State,Rhode Island,2021-06-09,19.9,Mild
By State,South Carolina,2021-06-09,21.8,Mild
By State,South Dakota,2021-06-09,15.6,Mild
By State,Tennessee,2021-06-09,21.6,Mild
By State,Texas,2021-06-09,23.7,Mild
By State,Utah,2021-06-09,20.7,Mild
By State,Vermont,2021-06-09,16.5,Mild
By State,Virginia,2021-06-09,20.6,Mild
By State,Washington,2021-06-09,21.3,Mild
By State,West Virginia,2021-06-09,21.3,Mild
By State,Wisconsin,2021-06-09,15.1,Mild
By State,Wyoming,2021-06-09,20.9,Mild
By Age,18 - 29 years,2021-06-23,37.3,High
By Age,30 - 39 years,2021-06-23,24.4,Mild
By Age,40 - 49 years,2021-06-23,21.8,Mild
By Age,50 - 59 years,2021-06-23,18.9,Mild
By Age,60 - 69 years,2021-06-23,14.2,Mild
By Age,70 - 79 years,2021-06-23,10.3,Mild
By Age,80 years and above,2021-06-23,11.4,Mild
By Sex,Male,2021-06-23,18.4,Mild
By Sex,Female,2021-06-23,23.1,Mild
By Race/Hispanic ethnicity,Hispanic or Latino,2021-06-23,26.4,Mild
By Race/Hispanic ethnicity,"Non-Hispanic White, single race",2021-06-23,18.6,Mild
By Race/Hispanic ethnicity,"Non-Hispanic Black, single race",2021-06-23,24.2,Mild
By Race/Hispanic ethnicity,"Non-Hispanic Asian, single race",2021-06-23,16.8,Mild
By Race/Hispanic ethnicity,"Non-Hispanic, other races and multiple races",2021-06-23,32.9,Moderate
By Education,Less than a high school diploma,2021-06-23,32.8,Moderate
By Education,High school diploma or GED,2021-06-23,22.7,Mild
By Education,Some college/Associate's degree,2021-06-23,24.6,Mild
By Education,Bachelor's degree or higher,2021-06-23,13.4,Mild
By State,Alabama,2021-06-23,25.3,Mild
By State,Alaska,2021-06-23,17.9,Mild
By State,Arizona,2021-06-23,27.2,Mild
By State,Arkansas,2021-06-23,17.4,Mild
By State,California,2021-06-23,22.6,Mild
By State,Colorado,2021-06-23,18.6,Mild
By State,Connecticut,2021-06-23,18.1,Mild
By State,Delaware,2021-06-23,17.4,Mild
By State,District of Columbia,2021-06-23,20.3,Mild
By State,Florida,2021-06-23,19.1,Mild
By State,Georgia,2021-06-23,23.3,Mild
By State,Hawaii,2021-06-23,28.2,Mild
By State,Idaho,2021-06-23,20.7,Mild
By State,Illinois,2021-06-23,16.0,Mild
By State,Indiana,2021-06-23,21.1,Mild
By State,Iowa,2021-06-23,15.4,Mild
By State,Kansas,2021-06-23,16.9,Mild
By State,Kentucky,2021-06-23,26.2,Mild
By State,Louisiana,2021-06-23,21.9,Mild
By State,Maine,2021-06-23,15.1,Mild
By State,Maryland,2021-06-23,21.3,Mild
By State,Massachusetts,2021-06-23,18.8,Mild
By State,Michigan,2021-06-23,22.1,Mild
By State,Minnesota,2021-06-23,15.6,Mild
By State,Mississippi,2021-06-23,24.4,Mild
By State,Missouri,2021-06-23,21.1,Mild
By State,Montana,2021-06-23,16.1,Mild
By State,Nebraska,2021-06-23,17.7,Mild
By State,Nevada,2021-06-23,26.2,Mild
By State,New Hampshire,2021-06-23,19.3,Mild
By State,New Jersey,2021-06-23,14.4,Mild
By State,New Mexico,2021-06-23,29.6,Mild
By State,New York,2021-06-23,18.6,Mild
By State,North Carolina,2021-06-23,22.7,Mild
By State,North Dakota,2021-06-23,16.9,Mild
By State,Ohio,2021-06-23,22.1,Mild
By State,Oklahoma,2021-06-23,26.8,Mild
By State,Oregon,2021-06-23,25.3,Mild
By State,Pennsylvania,2021-06-23,19.1,Mild
By State,Rhode Island,2021-06-23,19.7,Mild
By State,South Carolina,2021-06-23,25.3,Mild
By State,South Dakota,2021-06-23,21.4,Mild
By State,Tennessee,2021-06-23,23.1,Mild
By State,Texas,2021-06-23,22.4,Mild
By State,Utah,2021-06-23,18.8,Mild
By State,Vermont,2021-06-23,11.5,Mild
By State,Virginia,2021-06-23,17.1,Mild
By State,Washington,2021-06-23,18.8,Mild
By State,West Virginia,2021-06-23,24.8,Mild
By State,Wisconsin,2021-06-23,17.2,Mild
By State,Wyoming,2021-06-23,21.3,Mild
By Age,18 - 29 years,2021-07-21,38.6,High
By Age,30 - 39 years,2021-07-21,26.7,Mild
By Age,40 - 49 years,2021-07-21,22.5,Mild
By Age,50 - 59 years,2021-07-21,18.6,Mild
By Age,60 - 69 years,2021-07-21,15.3,Mild
By Age,70 - 79 years,2021-07-21,11.1,Mild
By Age,80 years and above,2021-07-21,13.2,Mild
By Sex,Male,2021-07-21,21.1,Mild
By Sex,Female,2021-07-21,23.1,Mild
By Race/Hispanic ethnicity,Hispanic or Latino,2021-07-21,26.8,Mild
By Race/Hispanic ethnicity,"Non-Hispanic White, single race",2021-07-21,20.5,Mild
By Race/Hispanic ethnicity,"Non-Hispanic Black, single race",2021-07-21,24.6,Mild
By Race/Hispanic ethnicity,"Non-Hispanic Asian, single race",2021-07-21,18.0,Mild
By Race/Hispanic ethnicity,"Non-Hispanic, other races and multiple races",2021-07-21,30.7,Moderate
By Education,Less than a high school diploma,2021-07-21,32.0,Moderate
By Education,High school diploma or GED,2021-07-21,24.5,Mild
By Education,Some college/Associate's degree,2021-07-21,25.7,Mild
By Education,Bachelor's degree or higher,2021-07-21,14.6,Mild
By State,Alabama,2021-07-21,25.3,Mild
By State,Alaska,2021-07-21,25.2,Mild
By State,Arizona,2021-07-21,22.4,Mild
By State,Arkansas,2021-07-21,24.5,Mild
By State,California,2021-07-21,24.2,Mild
By State,Colorado,2021-07-21,19.9,Mild
By State,Connecticut,2021-07-21,18.7,Mild
By State,Delaware,2021-07-21,26.1,Mild
By State,District of Columbia,2021-07-21,23.0,Mild
By State,Florida,2021-07-21,22.2,Mild
By State,Georgia,2021-07-21,27.3,Mild
By State,Hawaii,2021-07-21,17.9,Mild
By State,Idaho,2021-07-21,19.4,Mild
By State,Illinois,2021-07-21,20.5,Mild
By State,Indiana,2021-07-21,23.2,Mild
By State,Iowa,2021-07-21,19.7,Mild
By State,Kansas,2021-07-21,19.1,Mild
By State,Kentucky,2021-07-21,24.1,Mild
By State,Louisiana,2021-07-21,31.3,Moderate
By State,Maine,2021-07-21,17.2,Mild
By State,Maryland,2021-07-21,18.3,Mild
By State,Massachusetts,2021-07-21,19.4,Mild
By State,Michigan,2021-07-21,20.6,Mild
By State,Minnesota,2021-07-21,17.5,Mild
By State,Mississippi,2021-07-21,28.6,Mild
By State,Missouri,2021-07-21,22.3,Mild
By State,Montana,2021-07-21,16.8,Mild
By State,Nebraska,2021-07-21,17.0,Mild
By State,Nevada,2021-07-21,29.3,Mild
By State,New Hampshire,2021-07-21,16.8,Mild
By State,New Jersey,2021-07-21,17.7,Mild
By State,New Mexico,2021-07-21,23.5,Mild
By State,New York,2021-07-21,16.3,Mild
By State,North Carolina,2021-07-21,18.7,Mild
By State,North Dakota,2021-07-21,16.1,Mild
By State,Ohio,2021-07-21,23.2,Mild
By State,Oklahoma,2021-07-21,28.2,Mild
By State,Oregon,2021-07-21,21.7,Mild
By State,Pennsylvania,2021-07-21,20.2,Mild
By State,Rhode Island,2021-07-21,23.5,Mild
By State,South Carolina,2021-07-21,20.7,Mild
By State,South Dakota,2021-07-21,17.5,Mild
By State,Tennessee,2021-07-21,20.5,Mild
By State,Texas,2021-07-21,26.6,Mild
By State,Utah,2021-07-21,24.0,Mild
By State,Vermont,2021-07-21,22.5,Mild
By State,Virginia,2021-07-21,20.3,Mild
By State,Washington,2021-07-21,25.5,Mild
By State,West Virginia,2021-07-21,25.4,Mild
By State,Wisconsin,2021-07-21,19.3,Mild
By State,Wyoming,2021-07-21,21.7,Mild
By Age,18 - 29 years,2021-08-04,33.2,Moderate
By Age,30 - 39 years,2021-08-04,26.7,Mild
By Age,40 - 49 years,2021-08-04,22.8,Mild
By Age,50 - 59 years,2021-08-04,19.6,Mild
By Age,60 - 69 years,2021-08-04,14.6,Mild
By Age,70 - 79 years,2021-08-04,10.3,Mild
By Age,80 years and above,2021-08-04,11.4,Mild
By Sex,Male,2021-08-04,19.6,Mild
By Sex,Female,2021-08-04,23.0,Mild
By Race/Hispanic ethnicity,Hispanic or Latino,2021-08-04,25.3,Mild
By Race/Hispanic ethnicity,"Non-Hispanic White, single race",2021-08-04,20.0,Mild
By Race/Hispanic ethnicity,"Non-Hispanic Black, single race",2021-08-04,23.0,Mild
By Race/Hispanic ethnicity,"Non-Hispanic Asian, single race",2021-08-04,15.7,Mild
By Race/Hispanic ethnicity,"Non-Hispanic, other races and multiple races",2021-08-04,32.1,Moderate
By Education,Less than a high school diploma,2021-08-04,27.3,Mild
By Education,High school diploma or GED,2021-08-04,24.0,Mild
By Education,Some college/Associate's degree,2021-08-04,24.2,Mild
By Education,Bachelor's degree or higher,2021-08-04,15.0,Mild
By State,Alabama,2021-08-04,21.1,Mild
By State,Alaska,2021-08-04,20.2,Mild
By State,Arizona,2021-08-04,24.9,Mild
By State,Arkansas,2021-08-04,24.9,Mild
By State,California,2021-08-04,21.3,Mild
By State,Colorado,2021-08-04,21.1,Mild
By State,Connecticut,2021-08-04,16.0,Mild
By State,Delaware,2021-08-04,19.0,Mild
By State,District of Columbia,2021-08-04,23.2,Mild
By State,Florida,2021-08-04,21.7,Mild
By State,Georgia,2021-08-04,24.9,Mild
By State,Hawaii,2021-08-04,23.6,Mild
By State,Idaho,2021-08-04,21.4,Mild
By State,Illinois,2021-08-04,20.0,Mild
By State,Indiana,2021-08-04,18.5,Mild
By State,Iowa,2021-08-04,17.4,Mild
By State,Kansas,2021-08-04,18.5,Mild
By State,Kentucky,2021-08-04,23.9,Mild
By State,Louisiana,2021-08-04,30.4,Moderate
By State,Maine,2021-08-04,19.0,Mild
By State,Maryland,2021-08-04,20.2,Mild
By State,Massachusetts,2021-08-04,20.8,Mild
By State,Michigan,2021-08-04,20.9,Mild
By State,Minnesota,2021-08-04,17.7,Mild
By State,Mississippi,2021-08-04,20.9,Mild
By State,Missouri,2021-08-04,25.0,Mild
By State,Montana,2021-08-04,23.0,Mild
By State,Nebraska,2021-08-04,21.2,Mild
By State,Nevada,2021-08-04,25.2,Mild
By State,New Hampshire,2021-08-04,20.8,Mild
By State,New Jersey,2021-08-04,17.8,Mild
By State,New Mexico,2021-08-04,23.8,Mild
By State,New York,2021-08-04,17.7,Mild
By State,North Carolina,2021-08-04,18.4,Mild
By State,North Dakota,2021-08-04,13.1,Mild
By State,Ohio,2021-08-04,21.0,Mild
By State,Oklahoma,2021-08-04,31.2,Moderate
By State,Oregon,2021-08-04,20.3,Mild
By State,Pennsylvania,2021-08-04,23.9,Mild
By State,Rhode Island,2021-08-04,21.5,Mild
By State,South Carolina,2021-08-04,21.5,Mild
By State,South Dakota,2021-08-04,14.4,Mild
By State,Tennessee,2021-08-04,22.9,Mild
By State,Texas,2021-08-04,22.6,Mild
By State,Utah,2021-08-04,21.4,Mild
By State,Vermont,2021-08-04,17.8,Mild
By State,Virginia,2021-08-04,20.1,Mild
By State,Washington,2021-08-04,21.4,Mild
By State,West Virginia,2021-08-04,23.1,Mild
By State,Wisconsin,2021-08-04,18.8,Mild
By State,Wyoming,2021-08-04,18.8,Mild
By Age,18 - 29 years,2021-08-18,36.7,High
By Age,30 - 39 years,2021-08-18,28.1,Mild
By Age,40 - 49 years,2021-08-18,22.9,Mild
By Age,50 - 59 years,2021-08-18,20.8,Mild
By Age,60 - 69 years,2021-08-18,16.0,Mild
By Age,70 - 79 years,2021-08-18,10.9,Mild
By Age,80 years and above,2021-08-18,9.8,Mild
By Sex,Male,2021-08-18,20.7,Mild
By Sex,Female,2021-08-18,24.4,Mild
By Race/Hispanic ethnicity,Hispanic or Latino,2021-08-18,25.4,Mild
By Race/Hispanic ethnicity,"Non-Hispanic White, single race",2021-08-18,21.6,Mild
By Race/Hispanic ethnicity,"Non-Hispanic Black, single race",2021-08-18,24.8,Mild
By Race/Hispanic ethnicity,"Non-Hispanic Asian, single race",2021-08-18,16.2,Mild
By Race/Hispanic ethnicity,"Non-Hispanic, other races and multiple races",2021-08-18,29.5,Mild
By Education,Less than a high school diploma,2021-08-18,28.9,Mild
By Education,High school diploma or GED,2021-08-18,24.9,Mild
By Education,Some college/Associate's degree,2021-08-18,25.7,Mild
By Education,Bachelor's degree or higher,2021-08-18,16.3,Mild
By State,Alabama,2021-08-18,28.4,Mild
By State,Alaska,2021-08-18,25.0,Mild
By State,Arizona,2021-08-18,25.5,Mild
By State,Arkansas,2021-08-18,25.1,Mild
By State,California,2021-08-18,22.9,Mild
By State,Colorado,2021-08-18,19.5,Mild
By State,Connecticut,2021-08-18,19.2,Mild
By State,Delaware,2021-08-18,18.9,Mild
By State,District of Columbia,2021-08-18,21.2,Mild
By State,Florida,2021-08-18,23.9,Mild
By State,Georgia,2021-08-18,23.5,Mild
By State,Hawaii,2021-08-18,22.5,Mild
By State,Idaho,2021-08-18,17.8,Mild
By State,Illinois,2021-08-18,20.3,Mild
By State,Indiana,2021-08-18,21.3,Mild
By State,Iowa,2021-08-18,20.1,Mild
By State,Kansas,2021-08-18,19.4,Mild
By State,Kentucky,2021-08-18,23.1,Mild
By State,Louisiana,2021-08-18,27.6,Mild
By State,Maine,2021-08-18,20.0,Mild
By State,Maryland,2021-08-18,21.4,Mild
By State,Massachusetts,2021-08-18,20.9,Mild
By State,Michigan,2021-08-18,21.1,Mild
By State,Minnesota,2021-08-18,20.4,Mild
By State,Mississippi,2021-08-18,24.1,Mild
By State,Missouri,2021-08-18,22.5,Mild
By State,Montana,2021-08-18,17.6,Mild
By State,Nebraska,2021-08-18,19.2,Mild
By State,Nevada,2021-08-18,27.2,Mild
By State,New Hampshire,2021-08-18,17.2,Mild
By State,New Jersey,2021-08-18,17.9,Mild
By State,New Mexico,2021-08-18,20.7,Mild
By State,New York,2021-08-18,19.1,Mild
By State,North Carolina,2021-08-18,26.2,Mild
By State,North Dakota,2021-08-18,25.3,Mild
By State,Ohio,2021-08-18,27.4,Mild
By State,Oklahoma,2021-08-18,26.2,Mild
By State,Oregon,2021-08-18,24.2,Mild
By State,Pennsylvania,2021-08-18,25.1,Mild
By State,Rhode Island,2021-08-18,19.5,Mild
By State,South Carolina,2021-08-18,26.2,Mild
By State,South Dakota,2021-08-18,18.3,Mild
By State,Tennessee,2021-08-18,28.3,Mild
By State,Texas,2021-08-18,22.5,Mild
By State,Utah,2021-08-18,24.2,Mild
By State,Vermont,2021-08-18,16.8,Mild
By State,Virginia,2021-08-18,16.8,Mild
By State,Washington,2021-08-18,23.7,Mild
By State,West Virginia,2021-08-18,24.4,Mild
By State,Wisconsin,2021-08-18,15.6,Mild
By State,Wyoming,2021-08-18,23.6,Mild
By Age,18 - 29 years,2021-09-01,38.1,High
By Age,30 - 39 years,2021-09-01,26.5,Mild
By Age,40 - 49 years,2021-09-01,24.8,Mild
By Age,50 - 59 years,2021-09-01,19.8,Mild
By Age,60 - 69 years,2021-09-01,15.2,Mild
By Age,70 - 79 years,2021-09-01,10.1,Mild
By Age,80 years and above,2021-09-01,12.5,Mild
By Sex,Male,2021-09-01,21.2,Mild
By Sex,Female,2021-09-01,23.6,Mild
By Race/Hispanic ethnicity,Hispanic or Latino,2021-09-01,27.9,Mild
By Race/Hispanic ethnicity,"Non-Hispanic White, single race",2021-09-01,21.2,Mild
By Race/Hispanic ethnicity,"Non-Hispanic Black, single race",2021-09-01,21.9,Mild
By Race/Hispanic ethnicity,"Non-Hispanic Asian, single race",2021-09-01,17.1,Mild
By Race/Hispanic ethnicity,"Non-Hispanic, other races and multiple races",2021-09-01,29.6,Mild
By Education,Less than a high school diploma,2021-09-01,26.9,Mild
By Education,High school diploma or GED,2021-09-01,25.0,Mild
By Education,Some college/Associate's degree,2021-09-01,25.2,Mild
By Education,Bachelor's degree or higher,2021-09-01,16.6,Mild
By State,Alabama,2021-09-01,24.4,Mild
By State,Alaska,2021-09-01,23.9,Mild
By State,Arizona,2021-09-01,20.4,Mild
By State,Arkansas,2021-09-01,23.6,Mild
By State,California,2021-09-01,23.9,Mild
By State,Colorado,2021-09-01,19.5,Mild
By State,Connecticut,2021-09-01,18.7,Mild
By State,Delaware,2021-09-01,20.2,Mild
By State,District of Columbia,2021-09-01,23.6,Mild
By State,Florida,2021-09-01,24.6,Mild
By State,Georgia,2021-09-01,19.6,Mild
By State,Hawaii,2021-09-01,21.2,Mild
By State,Idaho,2021-09-01,20.1,Mild
By State,Illinois,2021-09-01,21.0,Mild
By State,Indiana,2021-09-01,21.8,Mild
By State,Iowa,2021-09-01,20.2,Mild
By State,Kansas,2021-09-01,23.3,Mild
By State,Kentucky,2021-09-01,25.4,Mild
By State,Louisiana,2021-09-01,31.2,Moderate
By State,Maine,2021-09-01,15.5,Mild
By State,Maryland,2021-09-01,22.6,Mild
By State,Massachusetts,2021-09-01,19.7,Mild
By State,Michigan,2021-09-01,20.7,Mild
By State,Minnesota,2021-09-01,16.6,Mild
By State,Mississippi,2021-09-01,20.4,Mild
By State,Missouri,2021-09-01,24.2,Mild
By State,Montana,2021-09-01,16.6,Mild
By State,Nebraska,2021-09-01,18.1,Mild
By State,Nevada,2021-09-01,24.9,Mild
By State,New Hampshire,2021-09-01,18.3,Mild
By State,New Jersey,2021-09-01,18.2,Mild
By State,New Mexico,2021-09-01,20.3,Mild
By State,New York,2021-09-01,23.0,Mild
By State,North Carolina,2021-09-01,19.0,Mild
By State,North Dakota,2021-09-01,21.3,Mild
By State,Ohio,2021-09-01,22.2,Mild
By State,Oklahoma,2021-09-01,25.7,Mild
By State,Oregon,2021-09-01,25.0,Mild
By State,Pennsylvania,2021-09-01,18.6,Mild
By State,Rhode Island,2021-09-01,21.7,Mild
By State,South Carolina,2021-09-01,19.4,Mild
By State,South Dakota,2021-09-01,10.6,Mild
By State,Tennessee,2021-09-01,28.4,Mild
By State,Texas,2021-09-01,27.3,Mild
By State,Utah,2021-09-01,21.0,Mild
By State,Vermont,2021-09-01,27.1,Mild
By State,Virginia,2021-09-01,20.7,Mild
By State,Washington,2021-09-01,24.2,Mild
By State,West Virginia,2021-09-01,24.6,Mild
By State,Wisconsin,2021-09-01,17.2,Mild
By State,Wyoming,2021-09-01,21.5,Mild
By Age,18 - 29 years,2021-09-15,36.4,High
By Age,30 - 39 years,2021-09-15,26.8,Mild
By Age,40 - 49 years,2021-09-15,22.3,Mild
By Age,50 - 59 years,2021-09-15,21.9,Mild
By Age,60 - 69 years,2021-09-15,15.5,Mild
By Age,70 - 79 years,2021-09-15,10.7,Mild
By Age,80 years and above,2021-09-15,12.2,Mild
By Sex,Male,2021-09-15,21.2,Mild
By Sex,Female,2021-09-15,23.4,Mild
By Race/Hispanic ethnicity,Hispanic or Latino,2021-09-15,26.8,Mild
By Race/Hispanic ethnicity,"Non-Hispanic White, single race",2021-09-15,20.6,Mild
By Race/Hispanic ethnicity,"Non-Hispanic Black, single race",2021-09-15,26.4,Mild
By Race/Hispanic ethnicity,"Non-Hispanic Asian, single race",2021-09-15,15.8,Mild
By Race/Hispanic ethnicity,"Non-Hispanic, other races and multiple races",2021-09-15,32.5,Moderate
By Education,Less than a high school diploma,2021-09-15,32.7,Moderate
By Education,High school diploma or GED,2021-09-15,23.7,Mild
By Education,Some college/Associate's degree,2021-09-15,25.9,Mild
By Education,Bachelor's degree or higher,2021-09-15,15.7,Mild
By State,Alabama,2021-09-15,23.0,Mild
By State,Alaska,2021-09-15,28.3,Mild
By State,Arizona,2021-09-15,23.2,Mild
By State,Arkansas,2021-09-15,29.7,Mild
By State,California,2021-09-15,24.6,Mild
By State,Colorado,2021-09-15,21.1,Mild
By State,Connecticut,2021-09-15,18.1,Mild
By State,Delaware,2021-09-15,25.5,Mild
By State,District of Columbia,2021-09-15,16.5,Mild
By State,Florida,2021-09-15,22.9,Mild
By State,Georgia,2021-09-15,21.6,Mild
By State,Hawaii,2021-09-15,26.5,Mild
By State,Idaho,2021-09-15,21.3,Mild
By State,Illinois,2021-09-15,20.5,Mild
By State,Indiana,2021-09-15,20.5,Mild
By State,Iowa,2021-09-15,18.9,Mild
By State,Kansas,2021-09-15,25.6,Mild
By State,Kentucky,2021-09-15,18.9,Mild
By State,Louisiana,2021-09-15,30.6,Moderate
By State,Maine,2021-09-15,18.1,Mild
By State,Maryland,2021-09-15,20.9,Mild
By State,Massachusetts,2021-09-15,16.3,Mild
By State,Michigan,2021-09-15,18.4,Mild
By State,Minnesota,2021-09-15,16.5,Mild
By State,Mississippi,2021-09-15,28.2,Mild
By State,Missouri,2021-09-15,30.3,Moderate
By State,Montana,2021-09-15,25.1,Mild
By State,Nebraska,2021-09-15,15.6,Mild
By State,Nevada,2021-09-15,26.5,Mild
By State,New Hampshire,2021-09-15,17.0,Mild
By State,New Jersey,2021-09-15,20.6,Mild
By State,New Mexico,2021-09-15,25.6,Mild
By State,New York,2021-09-15,23.6,Mild
By State,North Carolina,2021-09-15,21.4,Mild
By State,North Dakota,2021-09-15,18.1,Mild
By State,Ohio,2021-09-15,17.7,Mild
By State,Oklahoma,2021-09-15,30.2,Moderate
By State,Oregon,2021-09-15,23.8,Mild
By State,Pennsylvania,2021-09-15,20.1,Mild
By State,Rhode Island,2021-09-15,18.3,Mild
By State,South Carolina,2021-09-15,18.8,Mild
By State,South Dakota,2021-09-15,17.0,Mild
By State,Tennessee,2021-09-15,26.4,Mild
By State,Texas,2021-09-15,23.4,Mild
By State,Utah,2021-09-15,25.6,Mild
By State,Vermont,2021-09-15,15.3,Mild
By State,Virginia,2021-09-15,20.6,Mild
By State,Washington,2021-09-15,23.6,Mild
By State,West Virginia,2021-09-15,25.4,Mild
By State,Wisconsin,2021-09-15,19.3,Mild
By State,Wyoming,2021-09-15,17.5,Mild
By Age,18 - 29 years,2021-09-29,36.0,High
By Age,30 - 39 years,2021-09-29,25.7,Mild
By Age,40 - 49 years,2021-09-29,23.9,Mild
By Age,50 - 59 years,2021-09-29,20.3,Mild
By Age,60 - 69 years,2021-09-29,15.1,Mild
By Age,70 - 79 years,2021-09-29,10.5,Mild
By Age,80 years and above,2021-09-29,12.5,Mild
By Sex,Male,2021-09-29,19.7,Mild
By Sex,Female,2021-09-29,23.8,Mild
By Race/Hispanic ethnicity,Hispanic or Latino,2021-09-29,24.5,Mild
By Race/Hispanic ethnicity,"Non-Hispanic White, single race",2021-09-29,20.8,Mild
By Race/Hispanic ethnicity,"Non-Hispanic Black, single race",2021-09-29,22.7,Mild
By Race/Hispanic ethnicity,"Non-Hispanic Asian, single race",2021-09-29,16.1,Mild
By Race/Hispanic ethnicity,"Non-Hispanic, other races and multiple races",2021-09-29,33.8,Moderate
By Education,Less than a high school diploma,2021-09-29,29.1,Mild
By Education,High school diploma or GED,2021-09-29,23.1,Mild
By Education,Some college/Associate's degree,2021-09-29,25.7,Mild
By Education,Bachelor's degree or higher,2021-09-29,15.6,Mild
By State,Alabama,2021-09-29,24.4,Mild
By State,Alaska,2021-09-29,28.0,Mild
By State,Arizona,2021-09-29,23.2,Mild
By State,Arkansas,2021-09-29,26.7,Mild
By State,California,2021-09-29,20.5,Mild
By State,Colorado,2021-09-29,23.0,Mild
By State,Connecticut,2021-09-29,19.2,Mild
By State,Delaware,2021-09-29,20.0,Mild
By State,District of Columbia,2021-09-29,26.2,Mild
By State,Florida,2021-09-29,20.9,Mild
By State,Georgia,2021-09-29,24.6,Mild
By State,Hawaii,2021-09-29,23.2,Mild
By State,Idaho,2021-09-29,21.6,Mild
By State,Illinois,2021-09-29,20.5,Mild
By State,Indiana,2021-09-29,20.7,Mild
By State,Iowa,2021-09-29,19.7,Mild
By State,Kansas,2021-09-29,18.9,Mild
By State,Kentucky,2021-09-29,28.6,Mild
By State,Louisiana,2021-09-29,24.3,Mild
By State,Maine,2021-09-29,18.1,Mild
By State,Maryland,2021-09-29,20.7,Mild
By State,Massachusetts,2021-09-29,22.0,Mild
By State,Michigan,2021-09-29,20.2,Mild
By State,Minnesota,2021-09-29,14.5,Mild
By State,Mississippi,2021-09-29,22.7,Mild
By State,Missouri,2021-09-29,23.9,Mild
By State,Montana,2021-09-29,20.7,Mild
By State,Nebraska,2021-09-29,23.4,Mild
By State,Nevada,2021-09-29,22.1,Mild
By State,New Hampshire,2021-09-29,14.8,Mild
By State,New Jersey,2021-09-29,20.6,Mild
By State,New Mexico,2021-09-29,22.7,Mild
By State,New York,2021-09-29,20.6,Mild
By State,North Carolina,2021-09-29,27.4,Mild
By State,North Dakota,2021-09-29,23.8,Mild
By State,Ohio,2021-09-29,17.2,Mild
By State,Oklahoma,2021-09-29,27.3,Mild
By State,Oregon,2021-09-29,22.5,Mild
By State,Pennsylvania,2021-09-29,24.0,Mild
By State,Rhode Island,2021-09-29,22.6,Mild
By State,South Carolina,2021-09-29,21.0,Mild
By State,South Dakota,2021-09-29,14.8,Mild
By State,Tennessee,2021-09-29,24.7,Mild
By State,Texas,2021-09-29,24.7,Mild
By State,Utah,2021-09-29,22.6,Mild
By State,Vermont,2021-09-29,27.0,Mild
By State,Virginia,2021-09-29,18.3,Mild
By State,Washington,2021-09-29,23.1,Mild
By State,West Virginia,2021-09-29,22.7,Mild
By State,Wisconsin,2021-09-29,14.1,Mild
By State,Wyoming,2021-09-29,19.7,Mild
By Age,18 - 29 years,2021-12-01,32.6,Moderate
By Age,30 - 39 years,2021-12-01,25.3,Mild
By Age,40 - 49 years,2021-12-01,24.0,Mild
By Age,50 - 59 years,2021-12-01,21.0,Mild
By Age,60 - 69 years,2021-12-01,14.4,Mild
By Age,70 - 79 years,2021-12-01,9.4,Mild
By Age,80 years and above,2021-12-01,13.2,Mild
By Sex,Male,2021-12-01,20.0,Mild
By Sex,Female,2021-12-01,22.8,Mild
By Race/Hispanic ethnicity,Hispanic or Latino,2021-12-01,22.7,Mild
By Race/Hispanic ethnicity,"Non-Hispanic White, single race",2021-12-01,20.8,Mild
By Race/Hispanic ethnicity,"Non-Hispanic Black, single race",2021-12-01,22.0,Mild
By Race/Hispanic ethnicity,"Non-Hispanic Asian, single race",2021-12-01,18.5,Mild
By Race/Hispanic ethnicity,"Non-Hispanic, other races and multiple races",2021-12-01,30.4,Moderate
By Education,Less than a high school diploma,2021-12-01,27.7,Mild
By Education,High school diploma or GED,2021-12-01,23.6,Mild
By Education,Some college/Associate's degree,2021-12-01,23.9,Mild
By Education,Bachelor's degree or higher,2021-12-01,15.7,Mild
By State,Alabama,2021-12-01,26.2,Mild
By State,Alaska,2021-12-01,22.5,Mild
By State,Arizona,2021-12-01,22.4,Mild
By State,Arkansas,2021-12-01,25.1,Mild
