Mental_indicator,Group_name,Subgroup,Time_Period,Percentage,Risk
Symptoms of Depressive Disorder,By State,Nevada,2020-05-14,26.9,Moderate
Symptoms of Depressive Disorder,By State,New Hampshire,2020-05-14,20.3,Mild
Symptoms of Depressive Disorder,By State,New Jersey,2020-05-14,26.9,Moderate
Symptoms of Depressive Disorder,By State,New Mexico,2020-05-14,28.4,Moderate
Symptoms of Depressive Disorder,By State,New York,2020-05-14,23.8,Mild
Symptoms of Depressive Disorder,By State,North Carolina,2020-05-14,22.6,Mild
Symptoms of Depressive Disorder,By State,North Dakota,2020-05-14,22.5,Mild
Symptoms of Depressive Disorder,By State,Ohio,2020-05-14,27.0,Moderate
Symptoms of Depressive Disorder,By State,Oklahoma,2020-05-14,25.7,Moderate
Symptoms of Depressive Disorder,By State,Oregon,2020-05-14,22.7,Mild
Symptoms of Depressive Disorder,By State,Pennsylvania,2020-05-14,19.8,Mild
Symptoms of Depressive Disorder,By State,Rhode Island,2020-05-14,18.8,Mild
Symptoms of Depressive Disorder,By State,South Carolina,2020-05-14,25.3,Moderate
Symptoms of Depressive Disorder,By State,South Dakota,2020-05-14,22.7,Mild
Symptoms of Depressive Disorder,By State,Tennessee,2020-05-14,25.6,Moderate
Symptoms of Depressive Disorder,By State,Texas,2020-05-14,24.9,Moderate
Symptoms of Depressive Disorder,By State,Utah,2020-05-14,21.2,Mild
Symptoms of Depressive Disorder,By State,Vermont,2020-05-14,19.0,Mild
Symptoms of Depressive Disorder,By State,Virginia,2020-05-14,25.4,Moderate
Symptoms of Depressive Disorder,By State,Washington,2020-05-14,23.2,Mild
Symptoms of Depressive Disorder,By State,West Virginia,2020-05-14,27.0,Moderate
Symptoms of Depressive Disorder,By State,Wisconsin,2020-05-14,20.3,Mild
Symptoms of Depressive Disorder,By State,Wyoming,2020-05-14,20.7,Mild
Symptoms of Anxiety Disorder,By State,Alabama,2020-05-14,20.7,Mild
Symptoms of Anxiety Disorder,By State,Alaska,2020-05-14,26.2,Moderate
Symptoms of Anxiety Disorder,By State,Arizona,2020-05-14,29.0,Moderate
Symptoms of Anxiety Disorder,By State,Arkansas,2020-05-14,28.7,Moderate
Symptoms of Anxiety Disorder,By State,California,2020-05-14,32.3,High
Symptoms of Anxiety Disorder,By State,Colorado,2020-05-14,27.6,Moderate
Symptoms of Anxiety Disorder,By State,Connecticut,2020-05-14,28.7,Moderate
Symptoms of Anxiety Disorder,By State,Delaware,2020-05-14,26.6,Moderate
Symptoms of Anxiety Disorder,By State,District of Columbia,2020-05-14,33.3,High
Symptoms of Anxiety Disorder,By State,Florida,2020-05-14,28.2,Moderate
Symptoms of Anxiety Disorder,By State,Georgia,2020-05-14,27.6,Moderate
Symptoms of Anxiety Disorder,By State,Hawaii,2020-05-14,24.1,Mild
Symptoms of Anxiety Disorder,By State,Idaho,2020-05-14,24.0,Mild
Symptoms of Anxiety Disorder,By State,Illinois,2020-05-14,28.5,Moderate
Symptoms of Anxiety Disorder,By State,Indiana,2020-05-14,32.6,High
Symptoms of Anxiety Disorder,By State,Iowa,2020-05-14,19.0,Mild
Symptoms of Anxiety Disorder,By State,Kansas,2020-05-14,26.7,Moderate
Symptoms of Anxiety Disorder,By State,Kentucky,2020-05-14,27.7,Moderate
Symptoms of Anxiety Disorder,By State,Louisiana,2020-05-14,27.9,Moderate
Symptoms of Anxiety Disorder,By State,Maine,2020-05-14,30.6,High
Symptoms of Anxiety Disorder,By State,Maryland,2020-05-14,28.3,Moderate
Symptoms of Anxiety Disorder,By State,Massachusetts,2020-05-14,27.4,Moderate
Symptoms of Anxiety Disorder,By State,Michigan,2020-05-14,28.5,Moderate
Symptoms of Anxiety Disorder,By State,Minnesota,2020-05-14,27.1,Moderate
Symptoms of Anxiety Disorder,By State,Mississippi,2020-05-14,36.1,Extreme
Symptoms of Anxiety Disorder,By State,Missouri,2020-05-14,30.4,High
Symptoms of Anxiety Disorder,By State,Montana,2020-05-14,25.7,Moderate
Symptoms of Anxiety Disorder,By State,Nebraska,2020-05-14,23.3,Mild
Symptoms of Anxiety Disorder,By State,Nevada,2020-05-14,29.0,Moderate
Symptoms of Anxiety Disorder,By State,New Hampshire,2020-05-14,25.2,Moderate
Symptoms of Anxiety Disorder,By State,New Jersey,2020-05-14,34.4,High
Symptoms of Anxiety Disorder,By State,New Mexico,2020-05-14,29.6,Moderate
Symptoms of Anxiety Disorder,By State,New York,2020-05-14,26.8,Moderate
Symptoms of Anxiety Disorder,By State,North Carolina,2020-05-14,28.4,Moderate
Symptoms of Anxiety Disorder,By State,North Dakota,2020-05-14,26.2,Moderate
Symptoms of Anxiety Disorder,By State,Ohio,2020-05-14,26.2,Moderate
Symptoms of Anxiety Disorder,By State,Oklahoma,2020-05-14,25.2,Moderate
Symptoms of Anxiety Disorder,By State,Oregon,2020-05-14,24.2,Mild
Symptoms of Anxiety Disorder,By State,Pennsylvania,2020-05-14,25.8,Moderate
Symptoms of Anxiety Disorder,By State,Rhode Island,2020-05-14,23.9,Mild
Symptoms of Anxiety Disorder,By State,South Carolina,2020-05-14,28.5,Moderate
Symptoms of Anxiety Disorder,By State,South Dakota,2020-05-14,22.3,Mild
Symptoms of Anxiety Disorder,By State,Tennessee,2020-05-14,24.8,Moderate
Symptoms of Anxiety Disorder,By State,Texas,2020-05-14,28.8,Moderate
Symptoms of Anxiety Disorder,By State,Utah,2020-05-14,26.1,Moderate
Symptoms of Anxiety Disorder,By State,Vermont,2020-05-14,25.8,Moderate
Symptoms of Anxiety Disorder,By State,Virginia,2020-05-14,26.8,Moderate
Symptoms of Anxiety Disorder,By State,Washington,2020-05-14,28.9,Moderate
Symptoms of Anxiety Disorder,By State,West Virginia,2020-05-14,29.3,Moderate
Symptoms of Anxiety Disorder,By State,Wisconsin,2020-05-14,23.4,Mild
Symptoms of Anxiety Disorder,By State,Wyoming,2020-05-14,24.1,Mild
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Alabama,2020-05-14,25.2,Moderate
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Alaska,2020-05-14,32.7,High
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Arizona,2020-05-14,32.1,High
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Arkansas,2020-05-14,35.2,Extreme
Symptoms of Anxiety Disorder or Depressive Disorder,By State,California,2020-05-14,38.8,Extreme
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Colorado,2020-05-14,33.1,High
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Connecticut,2020-05-14,33.9,High
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Delaware,2020-05-14,31.8,High
Symptoms of Anxiety Disorder or Depressive Disorder,By State,District of Columbia,2020-05-14,37.3,Extreme
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Florida,2020-05-14,33.5,High
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Georgia,2020-05-14,33.6,High
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Hawaii,2020-05-14,29.1,Moderate
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Idaho,2020-05-14,27.6,Moderate
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Illinois,2020-05-14,35.2,Extreme
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Indiana,2020-05-14,37.3,Extreme
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Iowa,2020-05-14,23.8,Mild
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Kansas,2020-05-14,31.1,High
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Kentucky,2020-05-14,35.5,Extreme
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Louisiana,2020-05-14,34.2,High
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Maine,2020-05-14,34.2,High
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Maryland,2020-05-14,32.7,High
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Massachusetts,2020-05-14,32.0,High
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Michigan,2020-05-14,35.0,High
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Minnesota,2020-05-14,29.7,Moderate
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Mississippi,2020-05-14,44.3,Extreme
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Missouri,2020-05-14,35.4,Extreme
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Montana,2020-05-14,29.7,Moderate
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Nebraska,2020-05-14,26.2,Moderate
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Nevada,2020-05-14,36.9,Extreme
Symptoms of Anxiety Disorder or Depressive Disorder,By State,New Hampshire,2020-05-14,28.8,Moderate
Symptoms of Anxiety Disorder or Depressive Disorder,By State,New Jersey,2020-05-14,39.3,Extreme
Symptoms of Anxiety Disorder or Depressive Disorder,By State,New Mexico,2020-05-14,37.4,Extreme
Symptoms of Anxiety Disorder or Depressive Disorder,By State,New York,2020-05-14,34.9,High
Symptoms of Anxiety Disorder or Depressive Disorder,By State,North Carolina,2020-05-14,32.2,High
Symptoms of Anxiety Disorder or Depressive Disorder,By State,North Dakota,2020-05-14,31.9,High
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Ohio,2020-05-14,33.9,High
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Oklahoma,2020-05-14,29.8,High
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Oregon,2020-05-14,31.7,High
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Pennsylvania,2020-05-14,30.0,High
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Rhode Island,2020-05-14,26.2,Moderate
Symptoms of Anxiety Disorder or Depressive Disorder,By State,South Carolina,2020-05-14,31.3,High
Symptoms of Anxiety Disorder or Depressive Disorder,By State,South Dakota,2020-05-14,27.8,Moderate
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Tennessee,2020-05-14,32.5,High
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Texas,2020-05-14,34.8,High
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Utah,2020-05-14,30.3,High
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Vermont,2020-05-14,29.6,Moderate
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Virginia,2020-05-14,32.2,High
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Washington,2020-05-14,33.0,High
Symptoms of Anxiety Disorder or Depressive Disorder,By State,West Virginia,2020-05-14,34.3,High
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Wisconsin,2020-05-14,28.0,Moderate
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Wyoming,2020-05-14,28.0,Moderate
Symptoms of Depressive Disorder,By State,Alabama,2020-05-21,20.9,Mild
Symptoms of Depressive Disorder,By State,Alaska,2020-05-21,26.8,Moderate
Symptoms of Depressive Disorder,By State,Arizona,2020-05-21,25.1,Moderate
Symptoms of Depressive Disorder,By State,Arkansas,2020-05-21,23.8,Mild
Symptoms of Depressive Disorder,By State,California,2020-05-21,26.9,Moderate
Symptoms of Depressive Disorder,By State,Colorado,2020-05-21,25.5,Moderate
Symptoms of Depressive Disorder,By State,Connecticut,2020-05-21,21.0,Mild
Symptoms of Depressive Disorder,By State,Delaware,2020-05-21,22.7,Mild
Symptoms of Depressive Disorder,By State,District of Columbia,2020-05-21,20.9,Mild
Symptoms of Depressive Disorder,By State,Florida,2020-05-21,28.6,Moderate
Symptoms of Depressive Disorder,By State,Georgia,2020-05-21,27.7,Moderate
Symptoms of Depressive Disorder,By State,Hawaii,2020-05-21,18.5,Mild
Symptoms of Depressive Disorder,By State,Idaho,2020-05-21,18.9,Mild
Symptoms of Depressive Disorder,By State,Illinois,2020-05-21,24.2,Mild
Symptoms of Depressive Disorder,By State,Indiana,2020-05-21,24.8,Moderate
Symptoms of Depressive Disorder,By State,Iowa,2020-05-21,17.6,Mild
Symptoms of Depressive Disorder,By State,Kansas,2020-05-21,25.2,Moderate
Symptoms of Depressive Disorder,By State,Kentucky,2020-05-21,23.2,Mild
Symptoms of Depressive Disorder,By State,Louisiana,2020-05-21,31.1,High
Symptoms of Depressive Disorder,By State,Maine,2020-05-21,18.5,Mild
Symptoms of Depressive Disorder,By State,Maryland,2020-05-21,22.9,Mild
Symptoms of Depressive Disorder,By State,Massachusetts,2020-05-21,20.3,Mild
Symptoms of Depressive Disorder,By State,Michigan,2020-05-21,25.1,Moderate
Symptoms of Depressive Disorder,By State,Minnesota,2020-05-21,17.7,Mild
Symptoms of Depressive Disorder,By State,Mississippi,2020-05-21,27.7,Moderate
Symptoms of Depressive Disorder,By State,Missouri,2020-05-21,24.3,Mild
Symptoms of Depressive Disorder,By State,Montana,2020-05-21,22.2,Mild
Symptoms of Depressive Disorder,By State,Nebraska,2020-05-21,17.2,Mild
Symptoms of Depressive Disorder,By State,Nevada,2020-05-21,27.1,Moderate
Symptoms of Depressive Disorder,By State,New Hampshire,2020-05-21,22.2,Mild
Symptoms of Depressive Disorder,By State,New Jersey,2020-05-21,22.9,Mild
Symptoms of Depressive Disorder,By State,New Mexico,2020-05-21,28.7,Moderate
Symptoms of Depressive Disorder,By State,New York,2020-05-21,23.7,Mild
Symptoms of Depressive Disorder,By State,North Carolina,2020-05-21,22.1,Mild
Symptoms of Depressive Disorder,By State,North Dakota,2020-05-21,19.8,Mild
Symptoms of Depressive Disorder,By State,Ohio,2020-05-21,27.4,Moderate
Symptoms of Depressive Disorder,By State,Oklahoma,2020-05-21,27.5,Moderate
Symptoms of Depressive Disorder,By State,Oregon,2020-05-21,24.2,Mild
Symptoms of Depressive Disorder,By State,Pennsylvania,2020-05-21,25.9,Moderate
Symptoms of Depressive Disorder,By State,Rhode Island,2020-05-21,21.4,Mild
Symptoms of Depressive Disorder,By State,South Carolina,2020-05-21,21.7,Mild
Symptoms of Depressive Disorder,By State,South Dakota,2020-05-21,25.8,Moderate
Symptoms of Depressive Disorder,By State,Tennessee,2020-05-21,22.5,Mild
Symptoms of Depressive Disorder,By State,Texas,2020-05-21,28.8,Moderate
Symptoms of Depressive Disorder,By State,Utah,2020-05-21,24.9,Moderate
Symptoms of Depressive Disorder,By State,Vermont,2020-05-21,19.4,Mild
Symptoms of Depressive Disorder,By State,Virginia,2020-05-21,22.3,Mild
Symptoms of Depressive Disorder,By State,Washington,2020-05-21,22.2,Mild
Symptoms of Depressive Disorder,By State,West Virginia,2020-05-21,22.0,Mild
Symptoms of Depressive Disorder,By State,Wisconsin,2020-05-21,20.8,Mild
Symptoms of Depressive Disorder,By State,Wyoming,2020-05-21,18.8,Mild
Symptoms of Anxiety Disorder,By State,Alabama,2020-05-21,25.2,Moderate
Symptoms of Anxiety Disorder,By State,Alaska,2020-05-21,31.6,High
Symptoms of Anxiety Disorder,By State,Arizona,2020-05-21,29.3,Moderate
Symptoms of Anxiety Disorder,By State,Arkansas,2020-05-21,28.6,Moderate
Symptoms of Anxiety Disorder,By State,California,2020-05-21,30.4,High
Symptoms of Anxiety Disorder,By State,Colorado,2020-05-21,28.8,Moderate
Symptoms of Anxiety Disorder,By State,Connecticut,2020-05-21,24.7,Mild
Symptoms of Anxiety Disorder,By State,Delaware,2020-05-21,24.2,Mild
Symptoms of Anxiety Disorder,By State,District of Columbia,2020-05-21,29.9,High
Symptoms of Anxiety Disorder,By State,Florida,2020-05-21,34.1,High
Symptoms of Anxiety Disorder,By State,Georgia,2020-05-21,32.6,High
Symptoms of Anxiety Disorder,By State,Hawaii,2020-05-21,19.6,Mild
Symptoms of Anxiety Disorder,By State,Idaho,2020-05-21,22.1,Mild
Symptoms of Anxiety Disorder,By State,Illinois,2020-05-21,30.3,High
Symptoms of Anxiety Disorder,By State,Indiana,2020-05-21,30.5,High
Symptoms of Anxiety Disorder,By State,Iowa,2020-05-21,20.6,Mild
Symptoms of Anxiety Disorder,By State,Kansas,2020-05-21,30.1,High
Symptoms of Anxiety Disorder,By State,Kentucky,2020-05-21,30.8,High
Symptoms of Anxiety Disorder,By State,Louisiana,2020-05-21,36.0,Extreme
Symptoms of Anxiety Disorder,By State,Maine,2020-05-21,24.5,Mild
Symptoms of Anxiety Disorder,By State,Maryland,2020-05-21,25.8,Moderate
Symptoms of Anxiety Disorder,By State,Massachusetts,2020-05-21,25.5,Moderate
Symptoms of Anxiety Disorder,By State,Michigan,2020-05-21,27.5,Moderate
Symptoms of Anxiety Disorder,By State,Minnesota,2020-05-21,22.8,Mild
Symptoms of Anxiety Disorder,By State,Mississippi,2020-05-21,31.9,High
Symptoms of Anxiety Disorder,By State,Missouri,2020-05-21,29.0,Moderate
Symptoms of Anxiety Disorder,By State,Montana,2020-05-21,24.3,Mild
Symptoms of Anxiety Disorder,By State,Nebraska,2020-05-21,22.6,Mild
Symptoms of Anxiety Disorder,By State,Nevada,2020-05-21,35.6,Extreme
Symptoms of Anxiety Disorder,By State,New Hampshire,2020-05-21,24.6,Mild
Symptoms of Anxiety Disorder,By State,New Jersey,2020-05-21,26.2,Moderate
Symptoms of Anxiety Disorder,By State,New Mexico,2020-05-21,35.4,Extreme
Symptoms of Anxiety Disorder,By State,New York,2020-05-21,30.6,High
Symptoms of Anxiety Disorder,By State,North Carolina,2020-05-21,27.5,Moderate
Symptoms of Anxiety Disorder,By State,North Dakota,2020-05-21,22.1,Mild
Symptoms of Anxiety Disorder,By State,Ohio,2020-05-21,29.8,High
Symptoms of Anxiety Disorder,By State,Oklahoma,2020-05-21,27.3,Moderate
Symptoms of Anxiety Disorder,By State,Oregon,2020-05-21,32.1,High
Symptoms of Anxiety Disorder,By State,Pennsylvania,2020-05-21,28.0,Moderate
Symptoms of Anxiety Disorder,By State,Rhode Island,2020-05-21,30.6,High
Symptoms of Anxiety Disorder,By State,South Carolina,2020-05-21,27.0,Moderate
Symptoms of Anxiety Disorder,By State,South Dakota,2020-05-21,30.4,High
Symptoms of Anxiety Disorder,By State,Tennessee,2020-05-21,29.6,Moderate
Symptoms of Anxiety Disorder,By State,Texas,2020-05-21,32.6,High
Symptoms of Anxiety Disorder,By State,Utah,2020-05-21,25.5,Moderate
Symptoms of Anxiety Disorder,By State,Vermont,2020-05-21,23.3,Mild
Symptoms of Anxiety Disorder,By State,Virginia,2020-05-21,28.7,Moderate
Symptoms of Anxiety Disorder,By State,Washington,2020-05-21,26.8,Moderate
Symptoms of Anxiety Disorder,By State,West Virginia,2020-05-21,34.5,High
Symptoms of Anxiety Disorder,By State,Wisconsin,2020-05-21,24.7,Mild
Symptoms of Anxiety Disorder,By State,Wyoming,2020-05-21,24.0,Mild
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Alabama,2020-05-21,28.8,Moderate
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Alaska,2020-05-21,36.4,Extreme
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Arizona,2020-05-21,35.5,Extreme
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Arkansas,2020-05-21,33.8,High
Symptoms of Anxiety Disorder or Depressive Disorder,By State,California,2020-05-21,36.2,Extreme
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Colorado,2020-05-21,33.5,High
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Connecticut,2020-05-21,28.0,Moderate
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Delaware,2020-05-21,31.1,High
Symptoms of Anxiety Disorder or Depressive Disorder,By State,District of Columbia,2020-05-21,34.2,High
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Florida,2020-05-21,39.1,Extreme
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Georgia,2020-05-21,37.5,Extreme
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Hawaii,2020-05-21,26.6,Moderate
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Idaho,2020-05-21,24.8,Moderate
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Illinois,2020-05-21,35.6,Extreme
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Indiana,2020-05-21,35.2,Extreme
